transaction_id,contract_id,client_id,transaction_date,payment_amt,payment_code
14283,578,338,1520183306,500001,PAYMENT
14284,1131,1193,1520183306,4004996,PAYMENT
14285,1131,1193,1520183306,5000,PAYMENT
14286,1132,80,1520183306,2005004,PAYMENT
14287,1132,80,1520183306,5000,PAYMENT
14288,1042,448,1520183306,8333,PAYMENT
14289,1042,448,1520183306,1333,PAYMENT
14290,1063,993,1520183306,8333,PAYMENT
14291,1063,993,1520183306,1333,PAYMENT
14292,825,463,1520183306,11667,PAYMENT
14293,442,508,1520183306,16667,PAYMENT
14294,442,508,1520183306,2666,PAYMENT
14295,466,170,1520183306,20833,PAYMENT
14296,466,170,1520183306,3124,PAYMENT
14297,1120,941,1520183306,25833,PAYMENT
14298,1120,941,1520183306,2917,PAYMENT
14299,1002,321,1520183306,41667,PAYMENT
14300,1002,321,1520183306,5416,PAYMENT
14301,470,856,1520183306,41667,PAYMENT
14302,470,856,1520183306,6249,PAYMENT
14303,1003,983,1520183306,41667,PAYMENT
14304,1003,983,1520183306,6249,PAYMENT
14305,586,167,1520183306,41667,PAYMENT
14306,586,167,1520183306,6250,PAYMENT
14307,445,223,1520183306,41667,PAYMENT
14308,445,223,1520183306,6666,PAYMENT
14309,811,221,1520183306,41667,PAYMENT
14310,811,221,1520183306,6666,PAYMENT
14311,812,523,1520183306,41667,PAYMENT
14312,812,523,1520183306,6666,PAYMENT
14313,873,251,1520183306,41667,PAYMENT
14314,873,251,1520183306,6666,PAYMENT
14315,874,64,1520183306,41667,PAYMENT
14316,874,64,1520183306,6666,PAYMENT
14317,946,965,1520183306,41667,PAYMENT
14318,946,965,1520183306,6666,PAYMENT
14319,995,588,1520183306,41667,PAYMENT
14320,995,588,1520183306,6666,PAYMENT
14321,999,462,1520183307,41667,PAYMENT
14322,999,462,1520183307,6666,PAYMENT
14323,1122,123,1520183307,46667,PAYMENT
14324,1122,123,1520183307,6666,PAYMENT
14325,1127,399,1520183307,46667,PAYMENT
14326,1127,399,1520183307,6666,PAYMENT
14327,469,1122,1520183307,50000,PAYMENT
14328,469,1122,1520183307,8000,PAYMENT
14329,872,738,1520183307,50000,PAYMENT
14330,872,738,1520183307,8000,PAYMENT
14331,1005,820,1520183307,50000,PAYMENT
14332,1005,820,1520183307,8000,PAYMENT
14333,816,542,1520183307,57979,PAYMENT
14334,816,542,1520183307,3478,PAYMENT
14335,818,800,1520183307,58333,PAYMENT
14336,818,800,1520183307,9333,PAYMENT
14337,1004,554,1520183307,66667,PAYMENT
14338,1004,554,1520183307,9999,PAYMENT
14339,441,61,1520183307,66667,PAYMENT
14340,441,61,1520183307,10666,PAYMENT
14341,468,301,1520183307,66667,PAYMENT
14342,468,301,1520183307,10666,PAYMENT
14343,945,573,1520183307,66667,PAYMENT
14344,945,573,1520183307,10666,PAYMENT
14345,817,522,1520183307,75000,PAYMENT
14346,817,522,1520183307,12000,PAYMENT
14347,443,27,1520183307,83333,PAYMENT
14348,443,27,1520183307,12500,PAYMENT
14349,471,750,1520183307,83333,PAYMENT
14350,471,750,1520183307,13333,PAYMENT
14351,682,133,1520183307,83333,PAYMENT
14352,682,133,1520183307,13333,PAYMENT
14353,998,73,1520183307,83333,PAYMENT
14354,998,73,1520183307,13333,PAYMENT
14355,1000,442,1520183307,83333,PAYMENT
14356,1000,442,1520183307,13333,PAYMENT
14357,1006,305,1520183307,83333,PAYMENT
14358,1006,305,1520183307,13333,PAYMENT
14359,1008,1079,1520183308,83333,PAYMENT
14360,1008,1079,1520183308,13333,PAYMENT
14361,1038,14,1520183308,83333,PAYMENT
14362,1038,14,1520183308,13333,PAYMENT
14363,1064,1109,1520183308,83333,PAYMENT
14364,1064,1109,1520183308,13333,PAYMENT
14365,1121,16,1520183308,88333,PAYMENT
14366,1121,16,1520183308,13333,PAYMENT
14367,1123,78,1520183308,88333,PAYMENT
14368,1123,78,1520183308,13333,PAYMENT
14369,1124,1190,1520183308,88333,PAYMENT
14370,1124,1190,1520183308,13333,PAYMENT
14371,1130,162,1520183308,88333,PAYMENT
14372,1130,162,1520183308,13333,PAYMENT
14373,440,774,1520183308,91667,PAYMENT
14374,440,774,1520183308,12833,PAYMENT
14375,444,163,1520183308,91667,PAYMENT
14376,444,163,1520183308,13749,PAYMENT
14377,808,829,1520183308,91667,PAYMENT
14378,808,829,1520183308,14666,PAYMENT
14379,922,834,1520183308,91667,PAYMENT
14380,922,834,1520183308,14666,PAYMENT
14381,739,209,1520183308,100000,PAYMENT
14382,739,209,1520183308,16000,PAYMENT
14383,809,304,1520183308,100000,PAYMENT
14384,809,304,1520183308,16000,PAYMENT
14385,594,979,1520183308,108333,PAYMENT
14386,594,979,1520183308,17333,PAYMENT
14387,680,706,1520183308,125000,PAYMENT
14388,680,706,1520183308,7500,PAYMENT
14389,737,8,1520183308,125000,PAYMENT
14390,737,8,1520183308,18750,PAYMENT
14391,810,1029,1520183308,125000,PAYMENT
14392,810,1029,1520183308,20000,PAYMENT
14393,592,997,1520183308,133333,PAYMENT
14394,592,997,1520183308,20000,PAYMENT
14395,944,225,1520183308,150000,PAYMENT
14396,944,225,1520183309,24000,PAYMENT
14397,735,567,1520183309,166667,PAYMENT
14398,735,567,1520183309,26666,PAYMENT
14399,472,308,1520183309,191667,PAYMENT
14400,472,308,1520183309,19166,PAYMENT
14401,590,277,1520183309,191667,PAYMENT
14402,590,277,1520183309,30666,PAYMENT
14403,591,1116,1520183309,200000,PAYMENT
14404,591,1116,1520183309,30000,PAYMENT
14405,807,81,1520183309,200000,PAYMENT
14406,807,81,1520183309,30000,PAYMENT
14407,587,884,1520183309,200000,PAYMENT
14408,587,884,1520183309,32000,PAYMENT
14409,681,866,1520183309,200000,PAYMENT
14410,681,866,1520183309,32000,PAYMENT
14411,814,909,1520183309,200000,PAYMENT
14412,814,909,1520183309,32000,PAYMENT
14413,585,255,1520183309,208333,PAYMENT
14414,585,255,1520183309,31249,PAYMENT
14415,595,649,1520183309,208333,PAYMENT
14416,595,649,1520183309,31249,PAYMENT
14417,1007,711,1520183309,225000,PAYMENT
14418,1007,711,1520183309,33750,PAYMENT
14419,997,901,1520183309,250000,PAYMENT
14420,997,901,1520183309,40000,PAYMENT
14421,1001,560,1520183309,250000,PAYMENT
14422,1001,560,1520183309,40000,PAYMENT
14423,1125,959,1520183309,255000,PAYMENT
14424,1125,959,1520183309,40000,PAYMENT
14425,1126,1099,1520183309,255000,PAYMENT
14426,1126,1099,1520183309,40000,PAYMENT
14427,1128,256,1520183309,255000,PAYMENT
14428,1128,256,1520183309,40000,PAYMENT
14429,588,623,1520183309,500000,PAYMENT
14430,588,623,1520183309,45000,PAYMENT
14431,613,777,1520183309,10000,PAYMENT
14432,776,367,1520183309,10000,PAYMENT
14433,579,1103,1520183309,20833,PAYMENT
14434,579,1103,1520183309,3333,PAYMENT
14435,177,199,1520269705,2500,PAYMENT
14436,372,1094,1520269705,5000,PAYMENT
14437,304,806,1520269705,5000,PAYMENT
14438,675,445,1520269705,200000,DEFAULT
14439,675,445,1520269705,32000,DEFAULT
14440,994,331,1520269705,166667,DEFAULT
14441,994,331,1520269705,26666,DEFAULT
14442,1133,338,1520269705,3005000,PAYMENT
14443,1133,338,1520269705,5000,PAYMENT
14444,1134,1016,1520269705,1004996,PAYMENT
14445,1134,1016,1520269705,5000,PAYMENT
14446,1135,944,1520269705,1004996,PAYMENT
14447,1135,944,1520269705,5000,PAYMENT
14448,1136,658,1520269705,805004,PAYMENT
14449,1136,658,1520269705,5000,PAYMENT
14450,1137,202,1520269705,3005000,PAYMENT
14451,1137,202,1520269705,5000,PAYMENT
14452,1138,1014,1520269705,1004996,PAYMENT
14453,1138,1014,1520269705,5000,PAYMENT
14454,1066,611,1520269705,8333,PAYMENT
14455,1066,611,1520269705,1333,PAYMENT
14456,821,519,1520269705,16667,PAYMENT
14457,821,519,1520269706,2666,PAYMENT
14458,526,231,1520269706,25000,PAYMENT
14459,526,231,1520269706,3750,PAYMENT
14460,700,110,1520269706,25000,PAYMENT
14461,700,110,1520269706,4000,PAYMENT
14462,435,514,1520269706,41667,PAYMENT
14463,435,514,1520269706,6249,PAYMENT
14464,596,98,1520269706,41667,PAYMENT
14465,596,98,1520269706,6666,PAYMENT
14466,820,775,1520269706,41667,PAYMENT
14467,820,775,1520269706,6666,PAYMENT
14468,876,96,1520269706,50000,PAYMENT
14469,876,96,1520269706,8000,PAYMENT
14470,875,369,1520269706,58333,PAYMENT
14471,875,369,1520269706,9333,PAYMENT
14472,878,569,1520269706,58333,PAYMENT
14473,878,569,1520269706,9333,PAYMENT
14474,947,227,1520269706,66667,PAYMENT
14475,947,227,1520269706,10666,PAYMENT
14476,545,804,1520269706,83333,PAYMENT
14477,545,804,1520269706,12500,PAYMENT
14478,822,1068,1520269706,83333,PAYMENT
14479,822,1068,1520269706,13333,PAYMENT
14480,948,904,1520269706,83333,PAYMENT
14481,948,904,1520269706,13333,PAYMENT
14482,1067,118,1520269706,83333,PAYMENT
14483,1067,118,1520269706,13333,PAYMENT
14484,544,41,1520269706,91667,PAYMENT
14485,544,41,1520269706,13749,PAYMENT
14486,738,1038,1520269706,108333,PAYMENT
14487,738,1038,1520269706,17333,PAYMENT
14488,447,768,1520269706,166667,PAYMENT
14489,447,768,1520269706,24999,PAYMENT
14490,1065,1025,1520269706,166667,PAYMENT
14491,1065,1025,1520269706,24999,PAYMENT
14492,823,872,1520269706,166667,PAYMENT
14493,823,872,1520269706,26666,PAYMENT
14494,851,283,1520269706,183333,PAYMENT
14495,851,283,1520269706,29333,PAYMENT
14496,877,691,1520269706,183333,PAYMENT
14497,877,691,1520269706,29333,PAYMENT
14498,819,939,1520269706,208333,PAYMENT
14499,819,939,1520269706,33333,PAYMENT
14500,609,1053,1520269706,66667,PAYMENT
14501,609,1053,1520269706,10000,PAYMENT
14502,609,1053,1520269706,66667,PAYMENT
14503,609,1053,1520269707,10000,PAYMENT
14504,609,1053,1520269707,153334,DEFAULT
14505,788,1007,1520356101,5000,PAYMENT
14506,776,367,1520356101,10000,DEFAULT
14507,720,1128,1520356101,3000,PAYMENT
14508,1139,8,1520356101,1205000,PAYMENT
14509,1139,8,1520356101,5000,PAYMENT
14510,1140,1195,1520356101,1004996,PAYMENT
14511,1140,1195,1520356101,5000,PAYMENT
14512,546,427,1520356101,25000,PAYMENT
14513,546,427,1520356101,3750,PAYMENT
14514,450,236,1520356101,27867,PAYMENT
14515,450,236,1520356101,3343,PAYMENT
14516,688,927,1520356101,33333,PAYMENT
14517,688,927,1520356101,5000,PAYMENT
14518,599,650,1520356101,41667,PAYMENT
14519,599,650,1520356101,6666,PAYMENT
14520,601,571,1520356102,41667,PAYMENT
14521,601,571,1520356102,6666,PAYMENT
14522,547,1123,1520356102,50000,PAYMENT
14523,547,1123,1520356102,8000,PAYMENT
14524,950,505,1520356102,50000,PAYMENT
14525,950,505,1520356102,8000,PAYMENT
14526,685,219,1520356102,58333,PAYMENT
14527,685,219,1520356102,9333,PAYMENT
14528,686,29,1520356102,58333,PAYMENT
14529,686,29,1520356102,9333,PAYMENT
14530,740,763,1520356102,58333,PAYMENT
14531,740,763,1520356102,9333,PAYMENT
14532,880,678,1520356102,66667,PAYMENT
14533,880,678,1520356102,10666,PAYMENT
14534,1070,534,1520356102,66667,PAYMENT
14535,1070,534,1520356102,10666,PAYMENT
14536,949,655,1520356102,83333,PAYMENT
14537,949,655,1520356102,13333,PAYMENT
14538,1068,378,1520356102,83333,PAYMENT
14539,1068,378,1520356102,13333,PAYMENT
14540,1069,546,1520356102,83333,PAYMENT
14541,1069,546,1520356102,14167,PAYMENT
14542,548,339,1520356102,91667,PAYMENT
14543,548,339,1520356102,13749,PAYMENT
14544,684,182,1520356102,91667,PAYMENT
14545,684,182,1520356102,14666,PAYMENT
14546,739,209,1520356102,100000,PAYMENT
14547,739,209,1520356102,16000,PAYMENT
14548,451,937,1520356102,116667,PAYMENT
14549,451,937,1520356102,18666,PAYMENT
14550,741,1018,1520356102,133333,PAYMENT
14551,741,1018,1520356102,20000,PAYMENT
14552,597,778,1520356102,133333,PAYMENT
14553,597,778,1520356102,21333,PAYMENT
14554,879,549,1520356102,166667,PAYMENT
14555,879,549,1520356102,24999,PAYMENT
14556,598,385,1520356102,166667,PAYMENT
14557,598,385,1520356102,26666,PAYMENT
14558,683,591,1520356102,166667,PAYMENT
14559,683,591,1520356102,26666,PAYMENT
14560,449,457,1520356102,166667,PAYMENT
14561,449,457,1520356102,28333,PAYMENT
14562,687,726,1520356103,200000,PAYMENT
14563,687,726,1520356103,32000,PAYMENT
14564,1141,857,1520356103,699997,PAYMENT
14565,1141,857,1520356103,1,PAYMENT
14566,196,1080,1520442502,5000,PAYMENT
14567,89,1126,1520442502,5000,PAYMENT
14568,820,775,1520442502,41667,DEFAULT
14569,820,775,1520442502,6666,DEFAULT
14570,878,569,1520442502,58333,DEFAULT
14571,878,569,1520442502,9333,DEFAULT
14572,545,804,1520442502,83333,DEFAULT
14573,545,804,1520442502,12500,DEFAULT
14574,526,231,1520442502,25000,DEFAULT
14575,526,231,1520442502,3750,DEFAULT
14576,515,93,1520442502,58333,PAYMENT
14577,515,93,1520442502,9333,PAYMENT
14578,515,93,1520442502,58333,PAYMENT
14579,515,93,1520442502,9333,PAYMENT
14580,515,93,1520442502,50865,PAYMENT
14581,515,93,1520442502,135332,DEFAULT
14582,515,93,1520442502,58333,DEFAULT
14583,515,93,1520442502,9333,DEFAULT
14584,515,93,1520442502,9333,PAYMENT
14585,515,93,1520442502,7468,PAYMENT
14586,1142,792,1520442503,2504996,PAYMENT
14587,1142,792,1520442503,5000,PAYMENT
14588,1143,1127,1520442503,1004996,PAYMENT
14589,1143,1127,1520442503,5000,PAYMENT
14590,1144,831,1520442503,1269800,PAYMENT
14591,1144,831,1520442503,5000,PAYMENT
14592,1145,716,1520442503,104996,PAYMENT
14593,1145,716,1520442503,5000,PAYMENT
14594,747,621,1520442503,8333,PAYMENT
14595,747,621,1520442503,1333,PAYMENT
14596,1012,595,1520442503,8333,PAYMENT
14597,1012,595,1520442503,1333,PAYMENT
14598,1074,174,1520442503,8333,PAYMENT
14599,1074,174,1520442503,1333,PAYMENT
14600,551,890,1520442503,16667,PAYMENT
14601,551,890,1520442503,2500,PAYMENT
14602,745,584,1520442503,16667,PAYMENT
14603,745,584,1520442503,2666,PAYMENT
14604,881,119,1520442503,16667,PAYMENT
14605,881,119,1520442503,2666,PAYMENT
14606,475,502,1520442503,29167,PAYMENT
14607,475,502,1520442503,4083,PAYMENT
14608,550,547,1520442503,41667,PAYMENT
14609,550,547,1520442503,6249,PAYMENT
14610,553,946,1520442503,41667,PAYMENT
14611,553,946,1520442503,6249,PAYMENT
14612,882,688,1520442503,41667,PAYMENT
14613,882,688,1520442503,6666,PAYMENT
14614,883,315,1520442503,41667,PAYMENT
14615,883,315,1520442503,6666,PAYMENT
14616,1013,754,1520442503,41667,PAYMENT
14617,1013,754,1520442503,6666,PAYMENT
14618,744,316,1520442503,50000,PAYMENT
14619,744,316,1520442503,8000,PAYMENT
14620,1075,268,1520442503,58333,PAYMENT
14621,1075,268,1520442503,9333,PAYMENT
14622,746,380,1520442503,83333,PAYMENT
14623,746,380,1520442503,13333,PAYMENT
14624,1009,635,1520442503,83333,PAYMENT
14625,1009,635,1520442503,13333,PAYMENT
14626,1010,720,1520442503,83333,PAYMENT
14627,1010,720,1520442503,13333,PAYMENT
14628,1072,542,1520442504,93333,PAYMENT
14629,1072,542,1520442504,5600,PAYMENT
14630,1073,322,1520442504,108333,PAYMENT
14631,1073,322,1520442504,16250,PAYMENT
14632,689,518,1520442504,166667,PAYMENT
14633,689,518,1520442504,24999,PAYMENT
14634,1011,360,1520442504,166667,PAYMENT
14635,1011,360,1520442504,26666,PAYMENT
14636,1071,365,1520442504,166667,PAYMENT
14637,1071,365,1520442504,26666,PAYMENT
14638,1132,80,1520442504,171667,PAYMENT
14639,1132,80,1520442504,26666,PAYMENT
14640,552,761,1520442504,200000,PAYMENT
14641,552,761,1520442504,32000,PAYMENT
14642,1131,1193,1520442504,338333,PAYMENT
14643,1131,1193,1520442504,33333,PAYMENT
14644,515,93,1520442504,15000,PAYMENT
14645,1145,716,1520528902,100000,PAYMENT
14646,111,833,1520528902,10000,PAYMENT
14647,601,571,1520528902,41667,DEFAULT
14648,601,571,1520528902,6666,DEFAULT
14649,451,937,1520528902,116667,DEFAULT
14650,451,937,1520528902,18666,DEFAULT
14651,1070,534,1520528902,66667,DEFAULT
14652,1070,534,1520528902,10666,DEFAULT
14653,880,678,1520528902,66667,DEFAULT
14654,880,678,1520528902,10666,DEFAULT
14655,739,209,1520528902,100000,DEFAULT
14656,739,209,1520528902,16000,DEFAULT
14657,764,857,1520528902,700000,PAYMENT
14658,1146,992,1520528902,1304996,PAYMENT
14659,1146,992,1520528902,5000,PAYMENT
14660,1147,1006,1520528902,2005004,PAYMENT
14661,1147,1006,1520528902,5000,PAYMENT
14662,1148,1165,1520528902,505004,PAYMENT
14663,1148,1165,1520528902,5000,PAYMENT
14664,1149,751,1520528902,2005004,PAYMENT
14665,1149,751,1520528902,5000,PAYMENT
14666,1150,907,1520528902,2005004,PAYMENT
14667,1150,907,1520528902,5000,PAYMENT
14668,456,76,1520528903,16667,PAYMENT
14669,456,76,1520528903,2666,PAYMENT
14670,477,263,1520528903,41667,PAYMENT
14671,477,263,1520528903,6249,PAYMENT
14672,693,843,1520528903,41667,PAYMENT
14673,693,843,1520528903,6666,PAYMENT
14674,825,463,1520528903,41667,PAYMENT
14675,825,463,1520528903,6666,PAYMENT
14676,824,460,1520528903,50000,PAYMENT
14677,824,460,1520528903,8000,PAYMENT
14678,1014,328,1520528903,58333,PAYMENT
14679,1014,328,1520528903,8750,PAYMENT
14680,478,581,1520528903,58333,PAYMENT
14681,478,581,1520528903,9333,PAYMENT
14682,1015,855,1520528903,66667,PAYMENT
14683,1015,855,1520528903,9999,PAYMENT
14684,1076,381,1520528903,66667,PAYMENT
14685,1076,381,1520528903,10666,PAYMENT
14686,1136,658,1520528903,71667,PAYMENT
14687,1136,658,1520528903,10666,PAYMENT
14688,557,38,1520528903,83333,PAYMENT
14689,557,38,1520528903,12500,PAYMENT
14690,558,790,1520528903,83333,PAYMENT
14691,558,790,1520528903,12500,PAYMENT
14692,479,715,1520528903,83333,PAYMENT
14693,479,715,1520528903,13333,PAYMENT
14694,1134,1016,1520528903,88333,PAYMENT
14695,1134,1016,1520528903,13333,PAYMENT
14696,1135,944,1520528903,88333,PAYMENT
14697,1135,944,1520528903,13333,PAYMENT
14698,1138,1014,1520528903,88333,PAYMENT
14699,1138,1014,1520528903,13333,PAYMENT
14700,885,867,1520528903,108333,PAYMENT
14701,885,867,1520528903,17333,PAYMENT
14702,554,43,1520528903,125000,PAYMENT
14703,554,43,1520528903,18750,PAYMENT
14704,691,991,1520528903,150000,PAYMENT
14705,691,991,1520528903,24000,PAYMENT
14706,556,898,1520528903,166667,PAYMENT
14707,556,898,1520528903,24999,PAYMENT
14708,815,552,1520528903,166667,PAYMENT
14709,815,552,1520528903,24999,PAYMENT
14710,884,411,1520528904,166667,PAYMENT
14711,884,411,1520528904,24999,PAYMENT
14712,1077,892,1520528904,250000,PAYMENT
14713,1077,892,1520528904,40000,PAYMENT
14714,1133,338,1520528904,255000,PAYMENT
14715,1133,338,1520528904,40000,PAYMENT
14716,1137,202,1520528904,255000,PAYMENT
14717,1137,202,1520528904,40000,PAYMENT
14718,692,101,1520528904,291667,PAYMENT
14719,692,101,1520528904,43750,PAYMENT
14720,1070,534,1520528904,10666,PAYMENT
14721,1070,534,1520528904,8667,PAYMENT
14722,364,736,1520528904,91800,PAYMENT
14723,721,916,1520788102,2666,PAYMENT
14724,721,916,1520788102,2334,PAYMENT
14725,1,248,1520788102,5000,PAYMENT
14726,5,545,1520788102,30000,PAYMENT
14727,880,678,1520788102,66667,PAYMENT
14728,880,678,1520788102,10666,PAYMENT
14729,551,890,1520788102,16667,DEFAULT
14730,551,890,1520788102,2500,DEFAULT
14731,1151,26,1520788102,2005004,PAYMENT
14732,1151,26,1520788102,5000,PAYMENT
14733,1152,163,1520788103,2005004,PAYMENT
14734,1152,163,1520788103,5000,PAYMENT
14735,1153,62,1520788103,1004996,PAYMENT
14736,1153,62,1520788103,5000,PAYMENT
14737,1154,1141,1520788103,1004996,PAYMENT
14738,1154,1141,1520788103,5000,PAYMENT
14739,1155,1189,1520788103,2005004,PAYMENT
14740,1155,1189,1520788103,5000,PAYMENT
14741,1156,1173,1520788103,2005004,PAYMENT
14742,1156,1173,1520788103,5000,PAYMENT
14743,953,451,1520788103,4167,PAYMENT
14744,953,451,1520788103,333,PAYMENT
14745,608,250,1520788103,16667,PAYMENT
14746,608,250,1520788103,1966,PAYMENT
14747,481,100,1520788103,16667,PAYMENT
14748,481,100,1520788103,2666,PAYMENT
14749,750,1114,1520788103,16667,PAYMENT
14750,750,1114,1520788103,2666,PAYMENT
14751,753,555,1520788103,16667,PAYMENT
14752,753,555,1520788103,2666,PAYMENT
14753,603,915,1520788103,25000,PAYMENT
14754,603,915,1520788103,3750,PAYMENT
14755,602,511,1520788103,25000,PAYMENT
14756,602,511,1520788103,4000,PAYMENT
14757,488,638,1520788103,33333,PAYMENT
14758,488,638,1520788103,5000,PAYMENT
14759,607,431,1520788103,41667,PAYMENT
14760,607,431,1520788103,4999,PAYMENT
14761,482,923,1520788103,41667,PAYMENT
14762,482,923,1520788103,6249,PAYMENT
14763,489,159,1520788103,41667,PAYMENT
14764,489,159,1520788103,6249,PAYMENT
14765,614,540,1520788103,41667,PAYMENT
14766,614,540,1520788103,6249,PAYMENT
14767,752,136,1520788103,41667,PAYMENT
14768,752,136,1520788103,6249,PAYMENT
14769,453,1046,1520788103,41667,PAYMENT
14770,453,1046,1520788103,6666,PAYMENT
14771,483,54,1520788104,41667,PAYMENT
14772,483,54,1520788104,6666,PAYMENT
14773,491,566,1520788104,41667,PAYMENT
14774,491,566,1520788104,6666,PAYMENT
14775,492,682,1520788104,41667,PAYMENT
14776,492,682,1520788104,6666,PAYMENT
14777,604,533,1520788104,41667,PAYMENT
14778,604,533,1520788104,6666,PAYMENT
14779,605,398,1520788104,41667,PAYMENT
14780,605,398,1520788104,6666,PAYMENT
14781,619,671,1520788104,41667,PAYMENT
14782,619,671,1520788104,6666,PAYMENT
14783,622,544,1520788104,41667,PAYMENT
14784,622,544,1520788104,6666,PAYMENT
14785,694,1024,1520788104,41667,PAYMENT
14786,694,1024,1520788104,6666,PAYMENT
14787,695,102,1520788104,41667,PAYMENT
14788,695,102,1520788104,6666,PAYMENT
14789,736,1075,1520788104,41667,PAYMENT
14790,736,1075,1520788104,6666,PAYMENT
14791,751,449,1520788104,41667,PAYMENT
14792,751,449,1520788104,6666,PAYMENT
14793,836,7,1520788104,41667,PAYMENT
14794,836,7,1520788104,6666,PAYMENT
14795,886,1040,1520788104,41667,PAYMENT
14796,886,1040,1520788104,6666,PAYMENT
14797,1148,1165,1520788104,46667,PAYMENT
14798,1148,1165,1520788104,6666,PAYMENT
14799,748,966,1520788104,50000,PAYMENT
14800,748,966,1520788104,7000,PAYMENT
14801,829,871,1520788104,50000,PAYMENT
14802,829,871,1520788104,7500,PAYMENT
14803,826,129,1520788104,50000,PAYMENT
14804,826,129,1520788105,8000,PAYMENT
14805,480,574,1520788105,58333,PAYMENT
14806,480,574,1520788105,8750,PAYMENT
14807,560,87,1520788105,58333,PAYMENT
14808,560,87,1520788105,9333,PAYMENT
14809,1141,857,1520788105,58334,PAYMENT
14810,1141,857,1520788105,9333,PAYMENT
14811,1019,282,1520788105,62500,PAYMENT
14812,1019,282,1520788105,9375,PAYMENT
14813,615,524,1520788105,62500,PAYMENT
14814,615,524,1520788105,10000,PAYMENT
14815,616,79,1520788105,62500,PAYMENT
14816,616,79,1520788105,10000,PAYMENT
14817,618,176,1520788105,66667,PAYMENT
14818,618,176,1520788105,9999,PAYMENT
14819,956,57,1520788105,66667,PAYMENT
14820,956,57,1520788105,9999,PAYMENT
14821,702,718,1520788105,66667,PAYMENT
14822,702,718,1520788105,10666,PAYMENT
14823,754,390,1520788105,66667,PAYMENT
14824,754,390,1520788105,10666,PAYMENT
14825,1040,25,1520788105,66667,PAYMENT
14826,1040,25,1520788105,10666,PAYMENT
14827,827,974,1520788105,75000,PAYMENT
14828,827,974,1520788105,12000,PAYMENT
14829,1140,1195,1520788105,88333,PAYMENT
14830,1140,1195,1520788105,6667,PAYMENT
14831,952,262,1520788105,83333,PAYMENT
14832,952,262,1520788105,13333,PAYMENT
14833,958,953,1520788105,83333,PAYMENT
14834,958,953,1520788105,13333,PAYMENT
14835,959,333,1520788105,83333,PAYMENT
14836,959,333,1520788105,13333,PAYMENT
14837,978,962,1520788105,83333,PAYMENT
14838,978,962,1520788105,13333,PAYMENT
14839,1016,1078,1520788105,83333,PAYMENT
14840,1016,1078,1520788105,13333,PAYMENT
14841,1018,931,1520788105,83333,PAYMENT
14842,1018,931,1520788105,13333,PAYMENT
14843,1024,376,1520788105,83333,PAYMENT
14844,1024,376,1520788106,13333,PAYMENT
14845,1143,1127,1520788106,88333,PAYMENT
14846,1143,1127,1520788106,13333,PAYMENT
14847,610,622,1520788106,100000,PAYMENT
14848,610,622,1520788106,15000,PAYMENT
14849,1144,831,1520788106,110400,PAYMENT
14850,1144,831,1520788106,7378,PAYMENT
14851,1139,8,1520788106,105000,PAYMENT
14852,1139,8,1520788106,15000,PAYMENT
14853,485,796,1520788106,108333,PAYMENT
14854,485,796,1520788106,16250,PAYMENT
14855,756,1072,1520788106,108333,PAYMENT
14856,756,1072,1520788106,17333,PAYMENT
14857,1146,992,1520788106,113333,PAYMENT
14858,1146,992,1520788106,14083,PAYMENT
14859,464,83,1520788106,120833,PAYMENT
14860,464,83,1520788106,18125,PAYMENT
14861,490,241,1520788106,141667,PAYMENT
14862,490,241,1520788106,21249,PAYMENT
14863,957,274,1520788106,166667,PAYMENT
14864,957,274,1520788106,8333,PAYMENT
14865,1023,468,1520788106,166667,PAYMENT
14866,1023,468,1520788106,13333,PAYMENT
14867,611,562,1520788106,166667,PAYMENT
14868,611,562,1520788106,21666,PAYMENT
14869,1020,286,1520788106,166667,PAYMENT
14870,1020,286,1520788106,24999,PAYMENT
14871,559,97,1520788106,166667,PAYMENT
14872,559,97,1520788106,26666,PAYMENT
14873,606,224,1520788106,166667,PAYMENT
14874,606,224,1520788106,26666,PAYMENT
14875,755,520,1520788106,166667,PAYMENT
14876,755,520,1520788106,26666,PAYMENT
14877,828,402,1520788107,166667,PAYMENT
14878,828,402,1520788107,26666,PAYMENT
14879,830,1131,1520788107,166667,PAYMENT
14880,830,1131,1520788107,26666,PAYMENT
14881,994,331,1520788107,166667,PAYMENT
14882,994,331,1520788107,26666,PAYMENT
14883,1021,1111,1520788107,166667,PAYMENT
14884,1021,1111,1520788107,26666,PAYMENT
14885,1079,292,1520788107,166667,PAYMENT
14886,1079,292,1520788107,26666,PAYMENT
14887,1147,1006,1520788107,171667,PAYMENT
14888,1147,1006,1520788107,26666,PAYMENT
14889,1149,751,1520788107,171667,PAYMENT
14890,1149,751,1520788107,26666,PAYMENT
14891,1150,907,1520788107,171667,PAYMENT
14892,1150,907,1520788107,26666,PAYMENT
14893,866,413,1520788107,183333,PAYMENT
14894,866,413,1520788107,29333,PAYMENT
14895,460,239,1520788107,191667,PAYMENT
14896,460,239,1520788107,28749,PAYMENT
14897,486,701,1520788107,200000,PAYMENT
14898,486,701,1520788107,30000,PAYMENT
14899,1142,792,1520788107,213333,PAYMENT
14900,1142,792,1520788107,27083,PAYMENT
14901,1081,641,1520788107,224167,PAYMENT
14902,1081,641,1520788107,31383,PAYMENT
